ROUND;TM TAG;OPP TAG;TM NAME;OPP NAME;DATE;H/A;W/L;MIN;PTS;2PTM;2PTA;2PT%;3PTM;3PTA;3PT%;FGM;FGA;FG%;FTM;FTA;FT%;OR;DR;TR;AST;TO;ST;BLK;BLKA;PF;DF;VAL;+ / -;POSS;SHOOTING CHANCES;OFF PPP;DEF PPP;OFF RTG;DEF RTG;NET RTG;eFG%;TS%;RIM FREQ;RIM PPS;PAINT FREQ;PAINT PPS;MID FREQ;MID PPS;C3 FREQ;C3 PPS;L3 FREQ;L3 PPS;FT Ratio;TO%;LTO%;DTO%;AST%;AST% (2P);AST% (3P);AST% (FT);AST Ratio;AST/TO;OR%;OR% (after 2P);OR% (after 3P);OR% (after FT);DR%;DR% (after 2P);DR% (after 3P);DR% (after FT);TR%;ST%;BLK%;BLK% (2P);BLK% (3P);KILLS;PSF FREQ;DSF FREQ;ASTED_2FG;ASTED_3FG;ASTED_FT;ASTED_FT PTS;LTO;DTO;BLK2;BLK3;OR_RIM;TM OR_RIM;OR_PAINT;TM OR_PAINT;OR_NP2;TM OR_NP2;OR_3C;TM OR_3C;OR_3L;TM OR_3L;OR_FT;TM OR_FT;DR_RIM;TM DR_RIM;DR_PAINT;TM DR_PAINT;DR_NP2;TM DR_NP2;DR_3C;TM DR_3C;DR_3L;TM DR_3L;DR_FT;TM DR_FT;FTM_T;FTA_T;FTM_1;FTA_1;FTM_2;FTA_2;FT 0/2;FTM_3;FTA_3;FT 0/3;RIM_M;RIM_A;PAINT_M;PAINT_A;MID_M;MID_A;3C_M;3C_A;3L_M;3L_A;3H_M;3H_A
17;PAR;VIR;Partizan Mozzart Bet Belgrade;Virtus Segafredo Bologna;28.12.2023;H;L;200;75;20;34;0,59;8;26;0,31;28;60;0,47;11;17;0,65;13;19;32;13;14;8;0;2;21;21;74;-2;69;82;0,91;1,01;108,7;111,6;-2,9;0,53;0,55;0,17;1,57;0,17;0,71;0,07;1,33;0,06;1,2;0,26;0,86;0,1;0,17;0,1;0,07;0,36;0,35;0,75;0;0,16;0,93;0,38;0,14;0,63;0,25;0,73;0,78;0,71;-;0,53;0,12;0;0;0;6;0;0;7;6;0;0;8;6;0;0;0;0;2;0;0;0;3;0;4;3;0;1;0;0;5;0;2;0;0;0;12;0;0;0;0;0;1;1;10;16;0;0;0;0;11;14;5;14;4;6;2;5;6;21;0;0
17;VIR;PAR;Virtus Segafredo Bologna;Partizan Mozzart Bet Belgrade;28.12.2023;A;W;200;77;16;26;0,62;10;28;0,36;26;54;0,48;15;17;0,88;7;21;28;20;14;8;2;0;21;20;90;2;69;76;1,01;0,91;111,6;108,7;2,9;0,57;0,62;0,11;1,5;0,2;1,2;0,04;0,67;0,07;1,8;0,29;0,95;0,11;0,18;0,11;0,08;0,59;0,5;1;0,25;0,26;1,43;0,27;0,22;0,29;-;0,62;0,86;0,38;0,75;0,47;0,12;0,03;0,06;0;6;0;0;8;10;2;4;8;6;2;0;1;0;1;0;0;0;1;1;2;1;0;0;3;0;7;0;2;0;0;0;6;0;3;0;1;1;0;0;14;16;0;0;0;0;6;8;9;15;1;3;3;5;7;22;0;1
17;EFE;FEN;Anadolu Efes Istanbul;Fenerbahce Beko Istanbul;28.12.2023;H;L;200;84;29;43;0,67;4;20;0,2;33;63;0,52;14;17;0,82;8;22;30;17;9;3;0;0;15;16;93;-5;70;78;1,08;1,11;120;123,6;-3,6;0,56;0,61;0,21;1,63;0,27;1,14;0,08;1,33;0,01;3;0,24;0,47;0,08;0,12;0,08;0,04;0,44;0,45;0,75;0,17;0,22;1,89;0,24;0,36;0,13;0,33;0,73;0,67;0,79;0;0,48;0,04;0;0;0;3;0;1;13;3;1;2;6;3;0;0;2;0;3;0;0;0;0;0;2;0;1;0;1;0;3;0;2;0;3;0;12;0;0;0;2;2;1;3;11;12;0;0;0;0;13;16;12;21;4;6;1;1;3;19;0;0
17;FEN;EFE;Fenerbahce Beko Istanbul;Anadolu Efes Istanbul;28.12.2023;A;W;200;89;23;32;0,72;12;31;0,39;35;63;0,56;7;10;0,7;8;25;33;22;13;6;0;0;17;15;104;5;72;80;1,11;1,08;123,6;120;3,6;0,65;0,66;0,14;1,64;0,2;1,38;0,06;1,2;0,09;1,71;0,3;1;0,05;0,16;0,04;0,13;0,56;0,48;0,75;0,5;0,28;1,69;0,27;0,33;0,21;1;0,76;0,64;0,88;0,67;0,52;0,09;0;0;0;5;1;0;11;9;2;2;3;10;0;0;1;0;2;0;0;0;0;0;4;0;1;0;1;0;6;0;2;0;0;0;13;1;2;0;0;0;0;2;7;8;0;0;0;0;9;11;11;16;3;5;4;7;8;24;0;0
17;MTA;ZAL;Maccabi Playtika Tel Aviv;Zalgiris Kaunas;28.12.2023;A;W;200;78;21;45;0,47;8;20;0,4;29;65;0,45;12;15;0,8;13;26;39;21;15;8;5;3;16;18;96;8;73;86;0,91;0,81;106,8;95,9;11;0,51;0,55;0,21;1,11;0,22;0,84;0,09;0,75;0,07;1;0,16;1,29;0,07;0,17;0,08;0,09;0,6;0,62;0,88;0,17;0,24;1,4;0,38;0,35;0,45;-;0,67;0,68;0,65;-;0,53;0,11;0,08;0,13;0;6;0;0;13;7;1;2;7;8;5;0;2;0;2;1;3;0;0;1;3;1;0;0;3;1;7;0;2;0;1;0;10;2;0;0;0;0;1;1;8;10;0;2;3;0;10;18;8;19;3;8;2;6;6;14;0;0
17;ZAL;MTA;Zalgiris Kaunas;Maccabi Playtika Tel Aviv;28.12.2023;H;L;200;70;19;38;0,5;7;28;0,25;26;66;0,39;11;13;0,85;13;21;34;10;15;7;3;5;18;16;60;-8;73;86;0,81;0,91;95,9;106,8;-11;0,45;0,49;0,21;1,22;0,21;0,89;0,02;0;0,02;0;0,29;0,84;0,06;0,17;0,09;0,08;0,32;0,16;0,86;0,2;0,12;0,67;0,33;0,32;0,35;-;0,62;0,65;0,55;-;0,47;0,1;0,05;0,07;0;5;0;0;3;6;1;2;8;7;3;0;3;0;3;0;0;0;1;0;5;1;0;0;6;0;6;1;2;0;2;1;2;1;0;0;0;0;1;1;5;6;0;5;6;0;11;18;8;18;0;2;0;2;7;25;0;1
17;ASV;RMB;LDLC ASVEL Villeurbanne;Real Madrid;28.12.2023;H;L;200;76;25;45;0,56;6;18;0,33;31;63;0,49;8;13;0,62;6;26;32;16;10;4;0;3;23;16;71;-1;73;79;0,96;0,96;104,1;108,5;-4,3;0,54;0,55;0,22;1,18;0,28;1,18;0,08;0,67;0,05;1,5;0,16;0,92;0,08;0,13;0,08;0,05;0,46;0,44;0,83;0;0,2;1,6;0,19;0,26;0,09;0;0,74;0,73;0,7;1;0,48;0,06;0;0;0;3;1;0;11;5;0;0;6;4;0;0;1;0;4;0;0;0;0;0;1;0;0;0;2;0;10;0;4;0;2;0;4;1;2;1;0;0;1;1;7;12;2;0;0;0;10;17;13;22;2;6;2;4;4;13;0;1
17;RMB;ASV;Real Madrid;LDLC ASVEL Villeurbanne;28.12.2023;A;W;200;77;24;46;0,52;5;15;0,33;29;61;0,48;14;23;0,61;9;26;35;19;9;6;3;0;16;23;97;1;71;80;0,96;0,96;108,5;104,1;4,3;0,52;0,54;0,19;1,47;0,3;0,92;0,09;0,57;0,06;0,6;0,13;1,2;0,13;0,11;0,05;0,06;0,51;0,67;0,6;0;0,24;2,11;0,26;0,27;0,3;0;0,81;0,74;0,91;1;0,52;0,08;0,05;0,04;0,06;5;0;1;16;3;0;0;4;5;2;1;2;0;3;0;1;0;2;0;0;1;0;0;6;0;3;1;4;0;1;1;6;2;2;0;0;0;2;3;12;20;2;0;0;0;11;15;11;24;2;7;1;5;4;10;0;0
17;CZB;PAN;Crvena Zvezda Meridianbet Belgrade;Panathinaikos AKTOR Athens;28.12.2023;A;L;200;65;22;34;0,65;4;25;0,16;26;59;0,44;9;10;0,9;8;22;30;12;14;7;3;0;23;15;61;-17;70;78;0,83;0,98;92,9;118,8;-26;0,47;0,51;0,19;1,6;0,21;1;0,04;1,33;0,05;0,75;0,27;0,43;0,06;0,18;0,1;0,08;0,39;0,41;0,5;0,2;0,15;0,86;0,24;0,25;0,2;1;0,59;0,59;0,53;1;0,43;0,1;0,05;0,07;0;4;0;0;9;2;1;2;8;6;3;0;1;1;1;0;0;0;2;0;2;0;1;0;4;0;4;0;1;1;1;0;8;0;3;0;0;0;0;0;9;10;0;0;0;0;12;15;8;16;2;3;1;4;3;21;0;0
17;PAN;CZB;Panathinaikos AKTOR Athens;Crvena Zvezda Meridianbet Belgrade;28.12.2023;H;W;200;82;26;43;0,6;5;22;0,23;31;65;0,48;15;18;0,83;15;25;40;13;11;8;0;3;15;23;100;17;69;84;0,98;0,83;118,8;92,9;26;0,52;0,56;0,19;1,38;0,19;1,25;0,13;0,91;0,02;1,5;0,24;0,6;0,1;0,13;0,08;0,05;0,33;0,35;0,6;0,13;0,15;1,18;0,41;0,41;0,47;0;0,76;0,75;0,8;0;0,57;0,11;0;0;0;5;0;0;9;3;1;2;7;4;0;0;1;0;2;0;4;0;0;0;6;2;0;0;0;1;7;0;1;0;1;0;15;0;0;0;0;0;1;2;14;16;0;0;0;0;11;16;10;16;5;11;1;2;4;20;0;0
17;BAY;VAL;FC Bayern Munich;Valencia Basket;28.12.2023;H;W;200;85;19;39;0,49;10;29;0,34;29;68;0,43;17;25;0,68;13;24;37;21;6;6;2;3;19;23;99;1;72;85;1;1,09;118,1;116,7;1,4;0,5;0,54;0,15;1,54;0,18;0,8;0,13;0,55;0,04;2;0,31;0,92;0,13;0,07;0,04;0,04;0,54;0,37;0,9;0,5;0,25;3,5;0,33;0,45;0,18;0,5;0,83;0,81;0,82;1;0,54;0,08;0,03;0,05;0;6;1;0;7;9;5;9;3;3;2;0;1;0;2;1;4;1;1;0;2;0;1;0;0;0;7;0;6;0;1;0;7;1;2;0;0;0;0;0;10;16;1;7;9;0;10;13;6;15;3;11;2;3;8;26;0;0
17;VAL;BAY;Valencia Basket;FC Bayern Munich;28.12.2023;A;L;200;84;24;41;0,59;8;20;0,4;32;61;0,52;12;18;0,67;5;26;31;19;9;3;3;2;23;19;90;-1;72;77;1,09;1;116,7;118,1;-1,4;0,59;0,62;0,06;2;0,31;1,17;0,16;0,83;0,01;0;0,23;1,33;0,09;0,12;0,08;0,04;0,49;0,42;0,75;0,43;0,25;2,11;0,17;0,19;0,18;0;0,67;0,55;0,82;0,5;0,46;0,04;0,04;0,05;0,03;4;0;1;10;6;3;4;6;3;2;1;0;0;2;0;1;0;0;0;2;0;0;0;2;0;6;0;3;0;0;0;14;0;1;0;0;0;3;4;9;14;0;0;0;0;5;5;14;24;5;12;0;1;8;18;0;1
17;BAS;MIL;Baskonia Vitoria-Gasteiz;EA7 Emporio Armani Milan;28.12.2023;A;L;200;67;19;36;0,53;3;17;0,18;22;53;0,42;20;26;0,77;5;27;32;19;16;9;0;4;18;24;76;-9;75;80;0,84;0,89;89,3;100;-10,7;0,44;0,52;0,23;1,44;0,13;0,6;0,1;0,75;0,03;0;0,19;0,6;0,14;0,2;0,14;0,06;0,58;0,58;1;0,45;0,24;1,19;0,15;0,06;0,23;0,25;0,75;0,8;0,73;0;0,46;0,12;0;0;0;5;1;1;11;3;5;8;11;5;0;0;0;0;1;0;0;0;0;0;3;0;1;0;2;0;8;0;6;0;2;0;9;0;0;0;0;0;1;3;17;20;0;2;3;0;13;18;3;10;3;8;0;2;3;15;0;0
17;MIL;BAS;EA7 Emporio Armani Milan;Baskonia Vitoria-Gasteiz;28.12.2023;H;W;200;76;20;40;0,5;8;23;0,35;28;63;0,44;12;17;0,71;9;29;38;21;15;11;4;0;24;18;89;9;76;85;0,89;0,84;100;89,3;10,7;0,51;0,54;0,2;1,76;0,14;0,5;0,13;0,36;0,05;1,5;0,22;0,95;0,08;0,18;0,11;0,07;0,6;0,65;0,75;0,29;0,25;1,4;0,25;0,2;0,27;1;0,85;0,94;0,77;0,75;0,54;0,15;0,08;0,11;0;6;1;1;13;6;2;4;9;6;4;0;0;0;1;0;2;1;0;0;4;0;1;0;3;2;6;0;5;0;2;0;8;0;3;0;0;0;2;3;10;14;0;0;0;0;15;17;3;12;2;11;2;4;6;19;0;0
17;BER;OLY;ALBA Berlin;Olympiacos Piraeus;29.12.2023;H;L;200;67;15;36;0,42;11;27;0,41;26;63;0,41;4;5;0,8;7;16;23;20;14;4;1;5;20;12;50;-27;71;79;0,85;1,25;94,4;136,2;-41,9;0,5;0,52;0,2;1,25;0,15;0,67;0,1;0,25;0,06;2,4;0,28;0,95;0,03;0,18;0,12;0,06;0,71;0,53;1;0,5;0,26;1,43;0,2;0,22;0,19;0;0,73;0,5;0,83;1;0,4;0,06;0,02;0,03;0;3;1;0;8;11;1;2;9;5;1;0;2;1;1;0;0;0;0;0;3;0;0;0;2;0;1;0;0;1;3;0;7;0;2;0;0;0;0;1;4;4;0;0;0;0;10;16;4;12;1;8;4;5;7;22;0;0
17;OLY;BER;Olympiacos Piraeus;ALBA Berlin;29.12.2023;A;W;200;94;23;31;0,74;10;23;0,43;33;54;0,61;18;22;0,82;6;28;34;30;11;9;5;1;12;20;143;27;69;75;1,25;0,85;136,2;94,4;41,9;0,7;0,73;0,27;1,7;0,12;1,33;0,03;0;0,12;1;0,19;1,5;0,13;0,15;0,05;0,09;0,7;0,74;0,8;0,5;0,4;2,73;0,27;0,5;0,17;0;0,8;0,78;0,81;1;0,6;0,13;0,08;0,14;0;8;0;1;17;8;5;10;4;7;5;0;1;0;1;1;1;0;2;0;0;0;0;0;3;0;5;1;3;2;1;0;10;2;1;0;0;0;1;2;17;20;0;0;0;0;17;20;6;9;0;2;3;9;7;14;0;0
17;ASM;FCB;AS Monaco;FC Barcelona;29.12.2023;H;W;200;91;17;36;0,47;15;30;0,5;32;66;0,48;12;17;0,71;10;25;35;17;6;8;1;2;20;17;102;20;70;80;1,14;0,87;130;101,4;28,6;0,6;0,61;0,09;1,14;0,26;0,76;0,1;1,25;0;-;0,38;1,5;0,1;0,08;0,01;0,06;0,44;0,41;0,53;0,29;0,21;2,83;0,29;0,37;0,21;0;0,68;0,73;0,58;1;0,49;0,11;0,02;0,03;0;5;1;0;7;8;2;4;1;5;1;0;2;0;3;0;2;0;0;0;3;0;0;0;0;0;7;0;4;0;0;0;11;0;3;0;1;1;0;0;11;16;1;0;0;0;4;7;8;21;5;8;0;0;15;30;0;0
17;FCB;ASM;FC Barcelona;AS Monaco;29.12.2023;A;L;200;71;16;32;0,5;8;27;0,3;24;59;0,41;15;20;0,75;12;25;37;13;14;1;2;0;17;19;72;-20;70;82;0,87;1,14;101,4;130;-28,6;0,47;0,52;0,01;2;0,26;1,05;0,12;0,8;0;-;0,33;0,89;0,11;0,17;0,1;0,07;0,42;0,25;0,88;0,29;0,16;0,93;0,32;0,27;0,42;0;0,71;0,63;0,79;1;0,51;0,01;0,03;0,06;0;3;0;1;4;7;2;4;8;6;2;0;0;0;2;0;2;0;0;0;7;1;0;0;1;0;10;0;1;0;0;0;11;0;2;0;1;1;0;1;14;18;2;0;0;0;1;1;11;21;4;10;0;0;8;27;0;0
17;PAR;VIR;Virtus Segafredo Bologna;Partizan Mozzart Bet Belgrade;28.12.2023;H;L;200;77;16;26;0,62;10;28;0,36;26;54;0,48;15;17;0,88;7;21;28;20;14;8;2;0;21;20;90;2;69;76;1,01;0,91;111,6;108,7;2,9;0,57;0,62;0,11;1,5;0,2;1,2;0,04;0,67;0,07;1,8;0,29;0,95;0,11;0,18;0,11;0,08;0,59;0,5;1;0,25;0,26;1,43;0,27;0,22;0,29;-;0,62;0,86;0,38;0,75;0,47;0,12;0,03;0,06;0;6;0,43;0,4;8;10;2;4;8;6;2;0;1;0;1;0;0;0;1;1;2;1;0;0;3;0;7;0;2;0;0;0;6;0;3;0;1;1;0;0;14;16;0;0;0;0;6;8;9;15;1;3;3;5;7;22;0;1
17;VIR;PAR;Partizan Mozzart Bet Belgrade;Virtus Segafredo Bologna;28.12.2023;A;W;200;75;20;34;0,59;8;26;0,31;28;60;0,47;11;17;0,65;13;19;32;13;14;8;0;2;21;21;74;-2;69;82;0,91;1,01;108,7;111,6;-2,9;0,53;0,55;0,17;1,57;0,17;0,71;0,07;1,33;0,06;1,2;0,26;0,86;0,1;0,17;0,1;0,07;0,36;0,35;0,75;0;0,16;0,93;0,38;0,14;0,63;0,25;0,73;0,78;0,71;-;0,53;0,12;0;0;0;6;0,38;0,43;7;6;0;0;8;6;0;0;0;0;2;0;0;0;3;0;4;3;0;1;0;0;5;0;2;0;0;0;12;0;0;0;0;0;1;1;10;16;0;0;0;0;11;14;5;14;4;6;2;5;6;21;0;0
17;EFE;FEN;Fenerbahce Beko Istanbul;Anadolu Efes Istanbul;28.12.2023;H;L;200;89;23;32;0,72;12;31;0,39;35;63;0,56;7;10;0,7;8;25;33;22;13;6;0;0;17;15;104;5;72;80;1,11;1,08;123,6;120;3,6;0,65;0,66;0,14;1,64;0,2;1,38;0,06;1,2;0,09;1,71;0,3;1;0,05;0,16;0,04;0,13;0,56;0,48;0,75;0,5;0,28;1,69;0,27;0,33;0,21;1;0,76;0,64;0,88;0,67;0,52;0,09;0;0;0;5;0,53;0,4;11;9;2;2;3;10;0;0;1;0;2;0;0;0;0;0;4;0;1;0;1;0;6;0;2;0;0;0;13;1;2;0;0;0;0;2;7;8;0;0;0;0;9;11;11;16;3;5;4;7;8;24;0;0
17;FEN;EFE;Anadolu Efes Istanbul;Fenerbahce Beko Istanbul;28.12.2023;A;W;200;84;29;43;0,67;4;20;0,2;33;63;0,52;14;17;0,82;8;22;30;17;9;3;0;0;15;16;93;-5;70;78;1,08;1,11;120;123,6;-3,6;0,56;0,61;0,21;1,63;0,27;1,14;0,08;1,33;0,01;3;0,24;0,47;0,08;0,12;0,08;0,04;0,44;0,45;0,75;0,17;0,22;1,89;0,24;0,36;0,13;0,33;0,73;0,67;0,79;0;0,48;0,04;0;0;0;3;0,4;0,56;13;3;1;2;6;3;0;0;2;0;3;0;0;0;0;0;2;0;1;0;1;0;3;0;2;0;3;0;12;0;0;0;2;2;1;3;11;12;0;0;0;0;13;16;12;21;4;6;1;1;3;19;0;0
17;MTA;ZAL;Zalgiris Kaunas;Maccabi Playtika Tel Aviv;28.12.2023;A;W;200;70;19;38;0,5;7;28;0,25;26;66;0,39;11;13;0,85;13;21;34;10;15;7;3;5;18;16;60;-8;73;86;0,81;0,91;95,9;106,8;-11;0,45;0,49;0,21;1,22;0,21;0,89;0,02;0;0,02;0;0,29;0,84;0,06;0,17;0,09;0,08;0,32;0,16;0,86;0,2;0,12;0,67;0,33;0,32;0,35;-;0,62;0,65;0,55;-;0,47;0,1;0,05;0,07;0;5;0,39;0,38;3;6;1;2;8;7;3;0;3;0;3;0;0;0;1;0;5;1;0;0;6;0;6;1;2;0;2;1;2;1;0;0;0;0;1;1;5;6;0;5;6;0;11;18;8;18;0;2;0;2;7;25;0;1
17;ZAL;MTA;Maccabi Playtika Tel Aviv;Zalgiris Kaunas;28.12.2023;H;L;200;78;21;45;0,47;8;20;0,4;29;65;0,45;12;15;0,8;13;26;39;21;15;8;5;3;16;18;96;8;73;86;0,91;0,81;106,8;95,9;11;0,51;0,55;0,21;1,11;0,22;0,84;0,09;0,75;0,07;1;0,16;1,29;0,07;0,17;0,08;0,09;0,6;0,62;0,88;0,17;0,24;1,4;0,38;0,35;0,45;-;0,67;0,68;0,65;-;0,53;0,11;0,08;0,13;0;6;0,38;0,39;13;7;1;2;7;8;5;0;2;0;2;1;3;0;0;1;3;1;0;0;3;1;7;0;2;0;1;0;10;2;0;0;0;0;1;1;8;10;0;2;3;0;10;18;8;19;3;8;2;6;6;14;0;0
17;ASV;RMB;Real Madrid;LDLC ASVEL Villeurbanne;28.12.2023;H;L;200;77;24;46;0,52;5;15;0,33;29;61;0,48;14;23;0,61;9;26;35;19;9;6;3;0;16;23;97;1;71;80;0,96;0,96;108,5;104,1;4,3;0,52;0,54;0,19;1,47;0,3;0,92;0,09;0,57;0,06;0,6;0,13;1,2;0,13;0,11;0,05;0,06;0,51;0,67;0,6;0;0,24;2,11;0,26;0,27;0,3;0;0,81;0,74;0,91;1;0,52;0,08;0,05;0,04;0,06;5;0,44;0,57;16;3;0;0;4;5;2;1;2;0;3;0;1;0;2;0;0;1;0;0;6;0;3;1;4;0;1;1;6;2;2;0;0;0;2;3;12;20;2;0;0;0;11;15;11;24;2;7;1;5;4;10;0;0
17;RMB;ASV;LDLC ASVEL Villeurbanne;Real Madrid;28.12.2023;A;W;200;76;25;45;0,56;6;18;0,33;31;63;0,49;8;13;0,62;6;26;32;16;10;4;0;3;23;16;71;-1;73;79;0,96;0,96;104,1;108,5;-4,3;0,54;0,55;0,22;1,18;0,28;1,18;0,08;0,67;0,05;1,5;0,16;0,92;0,08;0,13;0,08;0,05;0,46;0,44;0,83;0;0,2;1,6;0,19;0,26;0,09;0;0,74;0,73;0,7;1;0,48;0,06;0;0;0;3;0,57;0,44;11;5;0;0;6;4;0;0;1;0;4;0;0;0;0;0;1;0;0;0;2;0;10;0;4;0;2;0;4;1;2;1;0;0;1;1;7;12;2;0;0;0;10;17;13;22;2;6;2;4;4;13;0;1
17;CZB;PAN;Panathinaikos AKTOR Athens;Crvena Zvezda Meridianbet Belgrade;28.12.2023;A;L;200;82;26;43;0,6;5;22;0,23;31;65;0,48;15;18;0,83;15;25;40;13;11;8;0;3;15;23;100;17;69;84;0,98;0,83;118,8;92,9;26;0,52;0,56;0,19;1,38;0,19;1,25;0,13;0,91;0,02;1,5;0,24;0,6;0,1;0,13;0,08;0,05;0,33;0,35;0,6;0,13;0,15;1,18;0,41;0,41;0,47;0;0,76;0,75;0,8;0;0,57;0,11;0;0;0;5;0,33;0,43;9;3;1;2;7;4;0;0;1;0;2;0;4;0;0;0;6;2;0;0;0;1;7;0;1;0;1;0;15;0;0;0;0;0;1;2;14;16;0;0;0;0;11;16;10;16;5;11;1;2;4;20;0;0
17;PAN;CZB;Crvena Zvezda Meridianbet Belgrade;Panathinaikos AKTOR Athens;28.12.2023;H;W;200;65;22;34;0,65;4;25;0,16;26;59;0,44;9;10;0,9;8;22;30;12;14;7;3;0;23;15;61;-17;70;78;0,83;0,98;92,9;118,8;-26;0,47;0,51;0,19;1,6;0,21;1;0,04;1,33;0,05;0,75;0,27;0,43;0,06;0,18;0,1;0,08;0,39;0,41;0,5;0,2;0,15;0,86;0,24;0,25;0,2;1;0,59;0,59;0,53;1;0,43;0,1;0,05;0,07;0;4;0,43;0,33;9;2;1;2;8;6;3;0;1;1;1;0;0;0;2;0;2;0;1;0;4;0;4;0;1;1;1;0;8;0;3;0;0;0;0;0;9;10;0;0;0;0;12;15;8;16;2;3;1;4;3;21;0;0
17;BAY;VAL;Valencia Basket;FC Bayern Munich;28.12.2023;H;W;200;84;24;41;0,59;8;20;0,4;32;61;0,52;12;18;0,67;5;26;31;19;9;3;3;2;23;19;90;-1;72;77;1,09;1;116,7;118,1;-1,4;0,59;0,62;0,06;2;0,31;1,17;0,16;0,83;0,01;0;0,23;1,33;0,09;0,12;0,08;0,04;0,49;0,42;0,75;0,43;0,25;2,11;0,17;0,19;0,18;0;0,67;0,55;0,82;0,5;0,46;0,04;0,04;0,05;0,03;4;0,48;0,58;10;6;3;4;6;3;2;1;0;0;2;0;1;0;0;0;2;0;0;0;2;0;6;0;3;0;0;0;14;0;1;0;0;0;3;4;9;14;0;0;0;0;5;5;14;24;5;12;0;1;8;18;0;1
17;VAL;BAY;FC Bayern Munich;Valencia Basket;28.12.2023;A;L;200;85;19;39;0,49;10;29;0,34;29;68;0,43;17;25;0,68;13;24;37;21;6;6;2;3;19;23;99;1;72;85;1;1,09;118,1;116,7;1,4;0,5;0,54;0,15;1,54;0,18;0,8;0,13;0,55;0,04;2;0,31;0,92;0,13;0,07;0,04;0,04;0,54;0,37;0,9;0,5;0,25;3,5;0,33;0,45;0,18;0,5;0,83;0,81;0,82;1;0,54;0,08;0,03;0,05;0;6;0,58;0,48;7;9;5;9;3;3;2;0;1;0;2;1;4;1;1;0;2;0;1;0;0;0;7;0;6;0;1;0;7;1;2;0;0;0;0;0;10;16;1;7;9;0;10;13;6;15;3;11;2;3;8;26;0;0
17;BAS;MIL;EA7 Emporio Armani Milan;Baskonia Vitoria-Gasteiz;28.12.2023;A;L;200;76;20;40;0,5;8;23;0,35;28;63;0,44;12;17;0,71;9;29;38;21;15;11;4;0;24;18;89;9;76;85;0,89;0,84;100;89,3;10,7;0,51;0,54;0,2;1,76;0,14;0,5;0,13;0,36;0,05;1,5;0,22;0,95;0,08;0,18;0,11;0,07;0,6;0,65;0,75;0,29;0,25;1,4;0,25;0,2;0,27;1;0,85;0,94;0,77;0,75;0,54;0,15;0,08;0,11;0;6;0,58;0,56;13;6;2;4;9;6;4;0;0;0;1;0;2;1;0;0;4;0;1;0;3;2;6;0;5;0;2;0;8;0;3;0;0;0;2;3;10;14;0;0;0;0;15;17;3;12;2;11;2;4;6;19;0;0
17;MIL;BAS;Baskonia Vitoria-Gasteiz;EA7 Emporio Armani Milan;28.12.2023;H;W;200;67;19;36;0,53;3;17;0,18;22;53;0,42;20;26;0,77;5;27;32;19;16;9;0;4;18;24;76;-9;75;80;0,84;0,89;89,3;100;-10,7;0,44;0,52;0,23;1,44;0,13;0,6;0,1;0,75;0,03;0;0,19;0,6;0,14;0,2;0,14;0,06;0,58;0,58;1;0,45;0,24;1,19;0,15;0,06;0,23;0,25;0,75;0,8;0,73;0;0,46;0,12;0;0;0;5;0,56;0,58;11;3;5;8;11;5;0;0;0;0;1;0;0;0;0;0;3;0;1;0;2;0;8;0;6;0;2;0;9;0;0;0;0;0;1;3;17;20;0;2;3;0;13;18;3;10;3;8;0;2;3;15;0;0
17;BER;OLY;Olympiacos Piraeus;ALBA Berlin;29.12.2023;H;L;200;94;23;31;0,74;10;23;0,43;33;54;0,61;18;22;0,82;6;28;34;30;11;9;5;1;12;20;143;27;69;75;1,25;0,85;136,2;94,4;41,9;0,7;0,73;0,27;1,7;0,12;1,33;0,03;0;0,12;1;0,19;1,5;0,13;0,15;0,05;0,09;0,7;0,74;0,8;0,5;0,4;2,73;0,27;0,5;0,17;0;0,8;0,78;0,81;1;0,6;0,13;0,08;0,14;0;8;0,25;0,6;17;8;5;10;4;7;5;0;1;0;1;1;1;0;2;0;0;0;0;0;3;0;5;1;3;2;1;0;10;2;1;0;0;0;1;2;17;20;0;0;0;0;17;20;6;9;0;2;3;9;7;14;0;0
17;OLY;BER;ALBA Berlin;Olympiacos Piraeus;29.12.2023;A;W;200;67;15;36;0,42;11;27;0,41;26;63;0,41;4;5;0,8;7;16;23;20;14;4;1;5;20;12;50;-27;71;79;0,85;1,25;94,4;136,2;-41,9;0,5;0,52;0,2;1,25;0,15;0,67;0,1;0,25;0,06;2,4;0,28;0,95;0,03;0,18;0,12;0,06;0,71;0,53;1;0,5;0,26;1,43;0,2;0,22;0,19;0;0,73;0,5;0,83;1;0,4;0,06;0,02;0,03;0;3;0,6;0,25;8;11;1;2;9;5;1;0;2;1;1;0;0;0;0;0;3;0;0;0;2;0;1;0;0;1;3;0;7;0;2;0;0;0;0;1;4;4;0;0;0;0;10;16;4;12;1;8;4;5;7;22;0;0
